YEAR,MONTH_NUM,MONTH_MON,APT_ICAO,APT_NAME,STATE_NAME,NBR_FLIGHTS_DESCENT,TOT_DIST_LEVEL_NM_DESCENT,TOT_DIST_LVL_NM_DESC_BLW_70,TOT_TIME_LEVEL_SECONDS_DESCENT,TOT_TIME_LEVEL_SEC_DESC_BLW_70,MEDIAN_CDO_ALT,NBR_CDO_FLIGHTS,NBR_CDO_FLIGHTS_BELOW_7000,TOT_DELTA_CO2_KG_DESCENT,TOT_DELTA_CO2_KG_DESC_BLW_70,NBR_FLIGHTS_CLIMB,TOT_DIST_LEVEL_NM_CLIMB,TOT_DIST_LVL_NM_CLIMB_BLW_100,TOT_TIME_LEVEL_SECONDS_CLIMB,TOT_TIME_LVL_SEC_CLIMB_BLW_100,MEDIAN_CCO_ALT,NBR_CCO_FLIGHTS,NBR_CCO_FLIGHTS_BELOW_10000,TOT_DELTA_CO2_KG_CLIMB,TOT_DELTA_CO2_KG_CLIMB_BLW_100,AIRPORT_NAME
2025,2,FEB,LSZK,Speck Fehraltorf,Switzerland,2,6.15550755939526,0,160,0,7265,1,2,-0.15225000000000039,0,4,14.70858901887061,14.70858901887061,460,460,6500,3,3,0.5323499999999992,0.5323499999999992,Speck Fehraltorf (LSZK)
2025,2,FEB,LSZL,Locarno,Switzerland,25,350.20339621721104,116.288310514393,6581,2941,9048.214285714286,10,17,142.78465400000002,14.64592999999999,37,265.32584207063803,96.25675606199489,6242,3202,11000,20,27,28.725069999999988,10.13249999999999,Locarno (LSZL)
2025,2,FEB,LSZR,Altenrhein,Switzerland,347,6112.845632193674,2624.407916438207,90220,52360,4808.318920788654,40,69,12051.2330632,7674.5369926,349,1254.093812667075,130.249144021967,13620,2980,28000,249,339,955.1796498000001,0.7921458000000041,Altenrhein (LSZR)
2025,2,FEB,LSZS,Samedan,Switzerland,562,14466.8139399909,4.541692739347179,165940,100,14987.8125,67,561,42748.30565920001,7.7154,559,2469.7713432924725,3.17768933324044,25000,40,26028.8461538462,391,558,3384.2517966999994,14.05860999999999,Samedan (LSZS)
2025,2,FEB,LSZT,Lommis,Switzerland,1,5.39956803455726,5.39956803455726,180,180,4466.666666666668,0,0,0.6614999999999998,0.6614999999999998,,,,,,,,,,,Lommis (LSZT)
2025,2,FEB,LTAC,Ankara,T¿¿rkiye,2888,3800.581743656207,169.928779587212,43560,3460,32000,2528,2836,24099.567120699998,3057.549390199999,2016,3818.513870153638,0,30186,0,35000,1807,2016,3623.861527199999,0,Ankara (LTAC)
2025,2,FEB,LTAD,Ankara Etimesgut,T¿¿rkiye,12,76.68646433753918,0,1420,0,36000,10,12,825.126215,0,14,51.2634982183598,0,480,0,31000,10,14,75.94580899999995,0,Ankara Etimesgut (LTAD)
2025,2,FEB,LTAE,Ankara Nurted,T¿¿rkiye,4,6.359491240700519,0,100,0,19900,2,4,160.49902,0,1,0,0,0,0,35000,1,1,0,0,Ankara Nurted (LTAE)
2025,2,FEB,LTAG,Incirlik,T¿¿rkiye,16,190.13910550872802,29.21336543977372,2020,540,19027.5,3,11,3936.906362499999,1052.52306,9,66.65033846222217,0,632,0,32000,5,9,576.374236,0,Incirlik (LTAG)
2025,2,FEB,LTAI,Antalya,T¿¿rkiye,2835,5461.4658800913885,1410.4269062369692,77920,33480,32000,2194,2577,56217.270699,30634.175773,2896,4834.89936395206,87.85609857850467,40909,1180,34000,2564,2875,11551.122578,508.057954,Antalya (LTAI)
2025,2,FEB,LTAJ,Gaziantep,T¿¿rkiye,574,384.76653623663003,5.9725484721717494,3220,100,35000,537,572,1140.6180582999991,91.73429499999999,277,187.859806271037,0,1680,0,34000,257,277,764.517742,0,Gaziantep (LTAJ)
2025,2,FEB,LTAL,Kastamonu,T¿¿rkiye,9,19.24584908285749,1.22717455330849,260,20,31000,5,8,273.44249,17.71035,11,0,0,0,0,24000,11,11,0,0,Kastamonu (LTAL)
2025,2,FEB,LTAN,Konya,T¿¿rkiye,241,743.8543324180441,60.10086531145833,13360,1940,31000,151,220,13441.8103102,2468.4451662,253,464.366413395314,0,4020,0,32000,240,253,1408.854212999999,0,Konya (LTAN)
2025,2,FEB,LTAP,Amasya Merzifon,T¿¿rkiye,43,181.729646859754,34.73763295302444,3940,560,31000,25,34,5043.257655,386.07764000000003,44,75.23685080499234,0,680,0,34000,39,44,275.65431,0,Amasya Merzifon (LTAP)
2025,2,FEB,LTAR,Sivas,T¿¿rkiye,106,476.78805028035504,18.54099634872358,7740,400,30000,53,94,7302.628246,422.185418,103,147.72324376575702,0,1303,0,34000,93,103,414.7413030000001,0,Sivas (LTAR)
2025,2,FEB,LTAS,Zonguldak,T¿¿rkiye,12,48.97218098067955,4.55011478698668,560,80,31000,9,10,307.6557700000001,28.28175,11,21.11188465108246,0,200,0,32000,10,11,93.56070000000005,0,Zonguldak (LTAS)
2025,2,FEB,LTAT,Malatya,T¿¿rkiye,154,545.049235166563,15.04704775149164,5500,280,33000,87,147,3065.115889,223.39012400000001,154,521.36489478237,0,4620,0,34000,128,154,1569.996418,0,Malatya (LTAT)
2025,2,FEB,LTAU,Kayseri Mil,T¿¿rkiye,549,781.67437230874,13.98299722122232,15060,280,33000,481,538,17322.180196999998,285.73442,541,573.868689062327,0,5138,0,34000,505,541,1843.016712,0,Kayseri Mil (LTAU)
2025,2,FEB,LTAW,Tokat,T¿¿rkiye,32,209.46178649275,17.14239524626782,3800,380,13021.447568389101,11,24,4441.341222,413.526024,31,29.77541228139875,0,280,0,34000,29,31,137.54573,0,Tokat (LTAW)
2025,2,FEB,LTAY,Denizli Cardak,T¿¿rkiye,95,341.780624222595,5.1229607480163395,5120,100,23000,49,92,4343.666236,76.19377999999999,105,53.093594257333834,0,540,0,28000,94,105,285.1930530000001,0,Denizli Cardak (LTAY)
2025,2,FEB,LTAZ,Kapadokya,T¿¿rkiye,105,651.528467329727,63.990708852201905,10560,1900,9901.60472972973,36,89,9182.004635,2556.5651459999995,100,47.42996491374681,0,480,0,32000,96,100,321.22657399999997,0,Kapadokya (LTAZ)
2025,2,FEB,LTBA,Istanbul Ataturk,T¿¿rkiye,559,5682.047002887118,2768.596019624795,79480,52380,2608.8888888888882,125,196,23763.6025697,17391.4101109,533,2355.313409876386,234.833035413036,21451,3100,34991.4634146341,364,487,3930.3985095000003,556.6947649,Istanbul Ataturk (LTBA)
2025,2,FEB,LTBH,Canakkale,T¿¿rkiye,36,25.50539838740411,0,240,0,36000,34,36,124.317182,0,37,39.86012094719384,0,360,0,35000,31,37,80.71172499999996,0,Canakkale (LTBH)
2025,2,FEB,LTBJ,Izmir,T¿¿rkiye,2092,4380.245546194718,2405.608995122769,67020,46380,29000,1342,1516,45109.655185,36205.396195,2113,3100.6616538185185,123.022494386326,26360,1680,33951.66666666671,1877,2084,5693.970738999999,792.586048,Izmir (LTBJ)
2025,2,FEB,LTBL,Izmir Cigli,T¿¿rkiye,3,45.488252815474304,9.163169385473571,620,160,7665.686274509804,0,2,104.97215700000001,53.137899999999995,2,0,0,0,0,24500,2,2,0,0,Izmir Cigli (LTBL)
2025,2,FEB,LTBO,Usak,T¿¿rkiye,2,0,0,0,0,41000,2,2,0,0,,,,,,,,,,,Usak (LTBO)
2025,2,FEB,LTBQ,Kocaeli,T¿¿rkiye,5,13.02432437733887,0,200,0,11753.8461538462,2,5,170.36358,0,6,37.145608262274195,0,280,0,33000,5,6,44.583839999999995,0,Kocaeli (LTBQ)
2025,2,FEB,LTBR,Bursa Yenisehir,T¿¿rkiye,99,338.554531942686,11.88173171363143,4480,240,32050,70,93,2863.9986530000006,191.91166,96,202.704079617042,11.3200313490059,1560,140,35000,84,94,-61.056622,32.40954,Bursa Yenisehir (LTBR)
2025,2,FEB,LTBS,Mugla Dalaman,T¿¿rkiye,221,235.305106709531,62.7690877322052,3540,1580,30000,173,203,2535.576967,1441.614080999999,218,227.38059750527702,0,2000,0,32000,204,218,657.068939,0,Mugla Dalaman (LTBS)
2025,2,FEB,LTBU,Tekirdag Corlu Ataturk,T¿¿rkiye,21,102.252641092102,33.32791603731718,1380,660,23000,11,14,720.8007240000001,497.72679500000004,20,34.93744990134201,8.44062637692364,320,100,29000,16,18,117.00826,29.628429999999998,Tekirdag Corlu Ataturk (LTBU)
2025,2,FEB,LTBY,Eskisehir Anadolu,T¿¿rkiye,33,256.374817074357,94.93980792447879,3920,2340,14000,14,20,3167.3349459999995,2627.540940999999,36,23.11396359194274,0,180,0,34758.695652173905,32,36,-5.26204999999999,0,Eskisehir Anadolu (LTBY)
2025,2,FEB,LTBZ,Zafer,T¿¿rkiye,39,266.284125810116,25.357321661452428,3620,600,15970.8333333333,18,33,2378.29624,512.7710050000001,45,102.29522488654801,0,780,0,31000,39,45,73.14025199999999,0,Zafer (LTBZ)
2025,2,FEB,LTCA,Elazig,T¿¿rkiye,141,323.530855060649,10.80037842399332,4560,440,35000,116,136,3440.2580820000003,650.89173,195,478.923955767442,0,4240,0,34000,161,195,1304.0331609999992,0,Elazig (LTCA)
2025,2,FEB,LTCC,Diyar Bakir,T¿¿rkiye,251,116.206684902963,6.2217424725538395,1200,340,35102.3255813954,240,250,569.396295,511.89661000000007,44,210.240535228135,0,1960,0,34748.6257928118,32,44,843.8485000000001,0,Diyar Bakir (LTCC)
2025,2,FEB,LTCD,Erzincan,T¿¿rkiye,7,22.274976597967157,0,320,0,31000,4,7,372.146745,0,86,231.979737565185,0,2060,0,34000,74,86,704.4286780000001,0,Erzincan (LTCD)
2025,2,FEB,LTCE,Erzurum,T¿¿rkiye,254,1131.8743924140229,0,14520,0,35000,160,254,12564.762544000001,0,283,613.5143017168831,0,5340,0,34000,241,283,1718.8490099999992,0,Erzurum (LTCE)
2025,2,FEB,LTCF,Kars Harakani,T¿¿rkiye,103,204.037858965529,0,4500,0,35000,79,103,6274.659474,0,114,232.10364343764098,0,2040,0,34000,99,114,691.84513,0,Kars Harakani (LTCF)
2025,2,FEB,LTCG,Trabzon,T¿¿rkiye,489,1201.624965001035,559.216986698259,21400,11320,19000,307,344,13570.446202000001,9426.25487,595,1287.7568377338332,0,10939,0,34000,531,595,2460.8182849999994,0,Trabzon (LTCG)
2025,2,FEB,LTCI,Van,T¿¿rkiye,322,861.9154426606871,13.40596151036845,15200,300,33000,197,318,16643.280749999998,325.34885,334,862.0297492910571,0,7840,0,34000,296,334,3004.29066,0,Van (LTCI)
2025,2,FEB,LTCJ,Batman,T¿¿rkiye,84,163.258604938247,31.246973561007156,2140,1060,35000,68,76,1892.341081,1620.8745460000002,45,4.2449568461400595,0,40,0,34000,44,45,11.688699999999999,0,Batman (LTCJ)
2025,2,FEB,LTCK,Mus,T¿¿rkiye,70,174.30777281348,0,2340,0,35000,53,70,2122.301273999999,0,86,293.26446139149203,0,2580,0,34000,72,86,834.128765,0,Mus (LTCK)
2025,2,FEB,LTCL,Siirt,T¿¿rkiye,20,98.68518049817436,27.18880901525608,1160,620,35000,11,14,647.1066950000001,652.9421150000001,9,4.07514568645829,0,40,0,36000,8,9,29.712899999999998,0,Siirt (LTCL)
2025,2,FEB,LTCM,Sinop,T¿¿rkiye,1,0,0,0,0,31000,1,1,0,0,4,0,0,0,0,26500,4,4,0,0,Sinop (LTCM)
2025,2,FEB,LTCN,Kahramanmaras,T¿¿rkiye,35,146.72891431844602,11.89756675604914,1800,280,31000,18,29,1367.8046549999992,235.42312,65,76.66709466621148,0,680,0,34000,57,65,250.851974,0,Kahramanmaras (LTCN)
2025,2,FEB,LTCO,Agri,T¿¿rkiye,66,160.846556230358,0.9504075263920413,3860,20,35000,41,65,5143.7706689999995,21.87255,66,118.18230904088301,0,1040,0,34000,56,66,324.547945,0,Agri (LTCO)
2025,2,FEB,LTCP,Adiyaman,T¿¿rkiye,98,240.12940611397,46.77410003637004,3920,1640,33000,64,86,3461.103998,2184.773675,67,264.19308629363303,0,2320,0,34000,53,67,671.877385,0,Adiyaman (LTCP)
2025,2,FEB,LTCR,Mardin,T¿¿rkiye,43,15.35781566088309,0,120,0,37000,41,43,12.65984999999999,0,10,19.34504330562646,0,160,0,34000,8,10,37.11280999999996,0,Mardin (LTCR)
2025,2,FEB,LTCS,Sanliurfa Gap,T¿¿rkiye,176,115.916409602149,29.99194032514446,1580,640,35000,158,165,1304.848674,648.188157,106,142.070099663355,0,1260,0,34000,96,106,336.0966250000001,0,Sanliurfa Gap (LTCS)
2025,2,FEB,LTCT,Igdir,T¿¿rkiye,61,260.831109091975,2.05697829887902,3420,40,29000,28,60,2758.880551,34.3371,59,90.3699124895642,0,760,0,34000,54,59,252.29677500000003,0,Igdir (LTCT)
2025,2,FEB,LTCU,Bingol,T¿¿rkiye,22,108.674213069212,0,2940,0,11299.0629494881,9,22,3780.953605,0,35,80.67442996552882,0,720,0,36000,28,35,267.882892,0,Bingol (LTCU)
2025,2,FEB,LTDA,Hatay,T¿¿rkiye,64,42.92629929861232,1.91984641228703,800,40,35000,55,63,635.023253,37.892399999999995,47,56.70545494205974,0,540,0,34000,43,47,214.72605,0,Hatay (LTDA)
2025,2,FEB,LTFB,Izmir Selcuk,T¿¿rkiye,1,0,0,0,0,34000,1,1,0,0,1,0,0,0,0,35000,1,1,0,0,Izmir Selcuk (LTFB)
2025,2,FEB,LTFC,Isparta,T¿¿rkiye,22,96.90417824838492,7.01267725693651,1560,380,21965.9090909091,11,19,4477.853860999999,2442.772739999999,26,90.61760945411991,0,720,0,30500,23,26,210.93140000000002,0,Isparta (LTFC)
2025,2,FEB,LTFD,Balikesir Koca Seyit,T¿¿rkiye,52,49.90741828772742,1.9634792852935399,800,40,25500,45,51,715.46765,20.82229,54,43.391038244945115,2.6339356266132796,380,40,23000,51,53,75.98586,25.651499999999988,Balikesir Koca Seyit (LTFD)
2025,2,FEB,LTFE,Bodrum,T¿¿rkiye,259,551.354715171768,328.52864604976,8700,6480,7041.489361702128,113,128,6153.112179000001,5248.073223999999,276,333.251394841467,0,2900,0,32000,259,276,840.3444270000001,0,Bodrum (LTFE)
2025,2,FEB,LTFG,Gazipasa Alanya,T¿¿rkiye,100,296.41013581732,58.58648888958407,6140,1980,33000,67,83,7180.1734995,2296.04887,102,284.763319665651,1.3498920086393098,2860,20,34000,90,101,947.2159770000001,15.49091,Gazipasa Alanya (LTFG)
2025,2,FEB,LTFH,Samsun Carsamba,T¿¿rkiye,261,565.585206326847,159.253052749159,9680,3960,32970.588235294104,191,221,8953.858626999998,3901.79608,238,609.424006492762,0,5080,0,32000,220,238,1027.94927,0,Samsun Carsamba (LTFH)
2025,2,FEB,LTFJ,Istanbul Sabiha Gokcen,T¿¿rkiye,8142,54405.1761278173,20283.500247177097,1006346,428566,7357.121693121692,3152,4058,953174.0255335,383769.5804795,8353,15223.4290743689,1083.458499725545,131597,14660,34000,7082,8073,32727.371173199997,8518.344695,Istanbul Sabiha Gokcen (LTFJ)
2025,2,FEB,LTFM,Istanbul,T¿¿rkiye,16278,208512.6737852558,130823.3389969714,3596900,2584720,3522.564419604197,1657,2426,3693883.2925565,2757027.7975145,16555,24160.199927563797,817.4839845227431,205132,11018,34000,14251,16368,84182.0288692,8431.537940000002,Istanbul (LTFM)
2025,2,FEB,LUKK,Chisinau,Moldova,1096,3932.7960849939773,2074.451753585914,58460,38900,17000,525,611,36227.02600400001,28743.526280500002,1096,2624.566673773389,0,21340,0,35000,875,1096,2717.5062361999994,0,Chisinau (LUKK)
2025,2,FEB,LWOH,Ohrid,Macedonia,26,574.320923091083,5.61418595829099,4960,260,33024.21875,11,24,1372.30889,392.1692550000001,27,4.57806232644245,0,40,0,36000,26,27,11.47679099999999,0,Ohrid (LWOH)
2025,2,FEB,LWSK,Skopje,Macedonia,685,9118.651588961917,373.9199094294241,81460,8040,32996.875,327,561,22535.1819035,5123.683477999999,671,1384.6449307668481,2.4259487812403604,12240,40,36000,555,670,3204.6309570000003,36.81896099999999,Skopje (LWSK)
2025,2,FEB,LYBE,Belgrade,Serbia,2697,20835.035062405997,5812.728898267633,240820,108660,18000,1176,1525,103380.5720828,61264.91038,2705,6215.864542163689,513.928987528152,63544,10924,34000,2253,2692,11256.9161466,18.43729220000002,Belgrade (LYBE)
2025,2,FEB,LYNI,Nis,Serbia,91,1440.740713993697,184.675683963313,14560,3400,9228.125,23,49,6652.205516,2189.490383999999,90,92.79413317168175,0,840,0,35017.3611111111,81,90,220.0509097,0,Nis (LYNI)
2025,2,FEB,LYPG,Podgorica,Montenegro,390,1186.890532211265,196.48773572385002,14260,3520,24000,237,321,7071.4661375,2008.988499,388,435.40951592400506,0,3780,0,34000,353,388,535.7217440000001,0,Podgorica (LYPG)
2025,2,FEB,LYPR,Pristina,Serbia,25,2254.607587336921,103.31034585615,26720,1900,6480.996621621623,0,12,2733.718711,183.4008705,22,1524.490180952577,0,18480,0,14000,5,22,3293.4814255,0,Pristina (LYPR)
2025,2,FEB,LYTV,Tivat,Montenegro,132,379.142610182427,180.815029617261,5380,3420,17000,71,79,1304.179494,1030.469805,127,155.424635137706,5.332073434125269,1420,80,25000,111,125,100.0607384,27.095296999999988,Tivat (LYTV)
2025,2,FEB,LYVR,Vrsac,Serbia,1,2.5310475161987305,2.5310475161987305,60,60,4946.875,0,0,0.3149999999999999,0.3149999999999999,1,153.077753779698,0,3240,0,12030,0,1,2.8744000000000103,0,Vrsac (LYVR)
2025,2,FEB,LZIB,Bratislava,Slovakia,545,4239.185147538062,716.8288586330141,46680,14200,27000,284,409,16443.3611192,5656.4889852,533,1757.635517218521,114.24398754143601,17280,2820,35000,420,528,3900.7957308,25.04009,Bratislava (LZIB)
2025,2,FEB,LZKZ,Kosice,Slovakia,195,2029.4479896066412,109.421876009662,18560,2220,27000,85,152,4526.6572902,1241.965647,196,313.1360432161251,20.77659874166588,3280,640,32000,175,195,784.0184150000001,4.4919,Kosice (LZKZ)
2025,2,FEB,LZMC,Malacky,Slovakia,9,241.14164903466002,53.65954769929234,3020,1060,5936.734693877551,2,4,209.3658982,-10.54188499999999,8,43.46893319962978,0,340,0,14609.6875,6,8,-4.571501000000009,0,Malacky (LZMC)
2025,2,FEB,LZPP,Piestany,Slovakia,21,242.06636460813502,182.227974260008,5560,4760,2713.043478260869,2,3,1128.135319,754.7223240000001,29,356.545752141906,205.308363621424,7616,5356,10000,20,23,1357.5133700000001,3.5248500000000202,Piestany (LZPP)
2025,2,FEB,LZSL,Sliac,Slovakia,2,26.685922427946586,4.2945887346420495,260,80,8496.808510638297,1,1,51.76227999999999,23.88476999999999,2,0,0,0,0,13000,2,2,0,0,Sliac (LZSL)
2025,2,FEB,LZTN,Trencin,Slovakia,22,579.5483900774341,396.80998741051707,17300,12740,3419.503666841278,4,7,86.76701000000004,82.89356000000002,14,69.16776789717117,69.16776789717117,1948,1948,6000,9,9,6.108899999999999,6.108899999999999,Trencin (LZTN)
2025,2,FEB,LZTT,Poprad Tatry,Slovakia,78,855.711950068526,328.82126382523904,15860,10020,9686.54181184669,25,42,1995.663797199999,744.7551037000001,82,300.112760156621,13.21720349328575,3020,400,21500,65,76,382.771033,8.259295,Poprad Tatry (LZTT)
2025,2,FEB,LZZI,Zilina,Slovakia,11,41.93460524058429,9.64518839393205,720,240,9000,5,7,42.4236745,3.5846994999999997,10,0,0,0,0,13500,10,10,0,0,Zilina (LZZI)
2025,2,FEB,UDSG,Gyumri,Armenia,22,101.095677147096,6.52136769150638,1920,140,12092.3963133641,7,20,1986.289775,157.85681,22,243.720950126188,0,1900,0,35001.167582417605,11,22,221.46001900000002,0,Gyumri (UDSG)
2025,2,FEB,UDYE,Yerevan Erebuni,Armenia,2,0,0,0,0,29000,2,2,0,0,5,8.03670296383056,0,80,0,29000,3,5,69.21516600000001,0,Yerevan Erebuni (UDYE)
2025,2,FEB,UDYZ,Yerevan,Armenia,1112,8923.185528959566,2588.8529754993274,116040,47920,13220.550962320402,374,670,92297.81994449999,46262.01588480001,1125,3297.40333257808,8.67121725870351,27310,120,34000,911,1120,4806.2979648,73.81998999999999,Yerevan (UDYZ)
2025,2,FEB,UGKO,Kutaisi,Georgia,327,3385.128225497067,1141.5939169975302,44940,19820,31000,149,189,33630.440515,15646.595858,327,1945.501710787088,0,17100,0,34000,232,327,6181.90061,0,Kutaisi (UGKO)
2025,2,FEB,UGSB,Batumi,Georgia,175,1189.292862320889,439.167735093401,16140,7600,31000,100,139,11218.736182999999,4978.191470000001,176,731.436901602961,0,6513,0,34000,131,176,1713.072141999999,0,Batumi (UGSB)
2025,2,FEB,UGTB,Tbilisi,Georgia,1552,10862.9973119673,3688.451837123227,137620,72780,6644.4915254237285,490,672,92504.2230442,69088.16773720001,1552,5929.451519675893,0,49470,0,34000,1214,1552,13351.316737,0,Tbilisi (UGTB)
2025,3,MAR,BIAR,Akureyri,Iceland,206,138.539499313755,42.15400987001173,1980,820,21000,186,196,447.10505100000006,140.502375,209,46.57090269979002,2.9816516212597097,467,40,20000,202,208,247.01700900000003,12.23984699999999,Akureyri (BIAR)
2025,3,MAR,BIBD,Bildudalur,Iceland,21,21.640498393766926,7.287714252846099,400,160,14000,17,18,17.85393049999999,7.484295499999999,20,7.893592753555089,0,140,0,15000,19,20,11.653424999999999,0,Bildudalur (BIBD)
2025,3,MAR,BIEG,Egilsstadir,Iceland,91,305.647171390773,59.34338158457225,5700,1120,23000,76,79,153.40103200000001,18.78398500000001,89,57.40934166198998,0,980,0,18000,87,89,169.30805,0,Egilsstadir (BIEG)
2025,3,MAR,BIGJ,Gjogur,Iceland,3,0,0,0,0,17000,3,3,0,0,3,0,0,0,0,18000,3,3,0,0,Gjogur (BIGJ)
2025,3,MAR,BIGR,Grimsey,Iceland,1,0,0,0,0,7000,1,1,0,0,,,,,,,,,,,Grimsey (BIGR)
2025,3,MAR,BIHN,Hofn Hornafjordur,Iceland,49,10.49456178902204,0.7199424046076217,180,20,21000,45,48,10.4081215,-0.0926620000000002,46,96.17874716942197,0,1700,0,20000,42,46,136.877475,0,Hofn Hornafjordur (BIHN)
2025,3,MAR,BIHU,Husavik,Iceland,5,6.0012127799433594,6.0012127799433594,120,120,21000,4,4,-6.6623,-6.6623,5,0,0,0,0,22000,5,5,0,0,Husavik (BIHU)
2025,3,MAR,BIIS,Isafjordur,Iceland,43,19.69690177676481,19.69690177676481,1920,1920,17000,37,37,1057.789199999999,1057.789199999999,46,0,0,0,0,18000,46,46,0,0,Isafjordur (BIIS)
2025,3,MAR,BIKF,Keflavik,Iceland,2172,2827.8218150164694,2058.986823261127,52420,42740,36000,1597,1633,48354.582127500005,40108.1307285,2170,1623.105758894862,8.96190127084312,13405,120,35000,2008,2168,1663.3870402,114.3633,Keflavik (BIKF)
2025,3,MAR,BINF,Nordfjordur,Iceland,8,0,0,0,0,17000,8,8,0,0,8,0,0,0,0,18000,8,8,0,0,Nordfjordur (BINF)
2025,3,MAR,BIRK,Reykjavik,Iceland,449,1314.1125865653019,704.1356445060411,27420,15340,18000,363,374,1577.551454499999,892.3810875000001,437,579.032624169349,54.2186270969718,11561,2061,21000,416,431,83.27157749999996,29.6772,Reykjavik (BIRK)
2025,3,MAR,BITN,Thorshofn,Iceland,3,0,0,0,0,11000,3,3,0,0,3,2.45434910661692,0,40,0,14000,2,3,2.016,0,Thorshofn (BITN)
2025,3,MAR,BIVM,Vestmannaeyjar,Iceland,13,0.9817396426467723,0,20,0,9000,12,13,2.0832,0,5,0,0,0,0,10000,5,5,0,0,Vestmannaeyjar (BIVM)
2025,3,MAR,BIVO,Vopnafjordur,Iceland,3,9.67497351042482,9.67497351042482,200,200,12000,2,2,-12.188873,-12.188873,3,0,0,0,0,16000,3,3,0,0,Vopnafjordur (BIVO)
2025,3,MAR,EBAW,Antwerp,Belgium,390,7491.8048303328005,2644.77481348026,109680,60380,3019.3064182194607,49,99,11041.1825,4409.219968,375,2025.1905889062011,267.49929493647903,22480,5240,25000,250,339,1803.7408058,60.16948470000003,Antwerp (EBAW)
2025,3,MAR,EBBE,Beauvechain,Belgium,3,103.851604041788,21.0994790377244,1380,500,2918.939393939394,0,1,2056.536239999999,1076.82864,1,0,0,0,0,27000,1,1,0,0,Beauvechain (EBBE)
2025,3,MAR,EBBL,Kleine Brogel,Belgium,7,122.60838760046299,42.6968335201804,1500,680,5000,3,4,348.91568300000006,55.18632299999993,2,14.57390508150827,0,120,0,25563.2352941176,1,2,26.63692,0,Kleine Brogel (EBBL)
2025,3,MAR,EBBR,Brussels,Belgium,7764,137316.8922011127,14985.456681125901,1410640,273780,6000,1441,3678,938306.7325119,265425.6906762999,7749,50093.4153695857,560.743683089172,413417,7760,34882.0833333333,5105,7536,105560.770093,4868.193748499999,Brussels (EBBR)
2025,3,MAR,EBCI,Charleroi,Belgium,2679,47870.1236928798,3752.580389248575,482780,69000,21975,594,1712,228462.011086,38413.6455525,2683,32899.0092233635,737.237295545784,276560,9400,35000,1315,2480,65246.762286100005,3878.820843999999,Charleroi (EBCI)
2025,3,MAR,EBCV,Chievres,Belgium,28,594.465810918712,270.450273413065,8900,5160,3013.922241280732,3,6,935.175478,730.591992,33,67.60627583514767,20.30068114031396,680,300,17000,26,30,18.90718999999998,-41.430632,Chievres (EBCV)
2025,3,MAR,EBFN,Koksijde,Belgium,3,20.635579409487,10.016428941524449,280,140,5248.387096774193,1,1,88.65775000000001,19.60455000000001,2,10.0549165369096,10.0549165369096,160,160,11096.7054263566,1,1,29.07701999999997,29.07701999999997,Koksijde (EBFN)
2025,3,MAR,EBFS,Florennes,Belgium,1,17.2241399259488,17.2241399259488,280,280,2969.375,0,0,17.079137,17.079137,1,0,0,0,0,19000,1,1,0,0,Florennes (EBFS)
2025,3,MAR,EBKT,Kortrijk/Wevelgem,Belgium,216,3943.790931416574,1673.3973357086381,62007,37927,2995.2893518518513,40,74,2929.0759902499994,1554.2366944999992,198,1502.070154406356,186.495106344495,18260,4860,23000,130,183,1244.259040599999,-2.50679500000003,Kortrijk/Wevelgem (EBKT)
2025,3,MAR,EBLG,Liege,Belgium,1366,24045.208807503797,4023.2011280513752,263960,76000,4205.229885057471,221,517,324890.1897344,125783.2336373,1364,5722.638368731125,539.463296479372,54080,11140,31000,978,1302,26703.811994,2951.176343,Liege (EBLG)
2025,3,MAR,EBNM,Namur,Belgium,6,205.05124150682602,178.439151247894,5460,4960,6510.990247561891,1,2,6.3992249999999995,7.054424999999999,4,13.25112560561181,13.25112560561181,360,360,7044.505494505494,2,2,1.8732,1.8732,Namur (EBNM)
2025,3,MAR,EBOS,Ostend/Bruges,Belgium,197,3180.574023618442,1308.2204196418982,51940,30640,3900,29,62,14106.3700289,7979.986494000001,191,1102.529959685361,198.74552899650303,12420,3800,32000,134,178,1719.0196804999991,89.84924500000001,Ostend/Bruges (EBOS)
2025,3,MAR,EBSP,Spa,Belgium,1,0,0,0,0,6000,1,1,0,0,1,0,0,0,0,10000,1,1,0,0,Spa (EBSP)
2025,3,MAR,EBST,St Truiden,Belgium,9,109.43312777272301,109.43312777272301,2700,2700,5940.720390720391,4,4,12.44249999999999,12.44249999999999,15,88.11572882873821,88.11572882873821,2040,2040,6000,11,11,2.879095,2.879095,St Truiden (EBST)
2025,3,MAR,EBUL,Ursel,Belgium,1,27.79750446051272,27.79750446051272,900,900,3827.0040760869565,0,0,1.1465999999999998,1.1465999999999998,1,0,0,0,0,5000,1,1,0,0,Ursel (EBUL)
2025,3,MAR,EDAB,Bautzen,Germany,5,68.84902129907529,20.50710943124548,940,420,6122.291666666666,1,2,255.685705,68.83605,2,0,0,0,0,19000,2,2,0,0,Bautzen (EDAB)
2025,3,MAR,EDAC,Leipzig Altenburg,Germany,16,251.384664157933,163.2389658138,5300,3560,4041.666666666666,4,4,89.64773300000002,70.05473300000001,17,113.33170541372601,12.892968562514989,1980,300,13950,12,15,33.97194799999999,7.14419,Leipzig Altenburg (EDAC)
