YEAR,MONTH_NUM,MONTH_MON,ENTRY_DATE,ENTITY_NAME,ENTITY_TYPE,TYPE_MODEL,DIST_FLOWN_KM,DIST_DIRECT_KM,DIST_ACHIEVED_KM
2025,9,SEP,2025-09-12,FAB CE (SES RP1),FAB (FIR),SFR,2797489,2775663.75,2717978.2
2025,9,SEP,2025-09-12,FAB CE (SES RP2),FAB (FIR),CPF,3628594,3610946,3556278.91
2025,9,SEP,2025-09-12,FAB CE (SES RP2),FAB (FIR),FTFM,3649626,3621979.61,3551500.12
2025,9,SEP,2025-09-12,FAB CE (SES RP2),FAB (FIR),SFR,3544189,3518179.63,3452567.79
2025,9,SEP,2025-09-12,FABEC,FAB (FIR),CPF,10239415,10089231.9,9932170.23
2025,9,SEP,2025-09-12,FABEC,FAB (FIR),FTFM,10370682,10042157.14,9841155.91
2025,9,SEP,2025-09-12,FABEC,FAB (FIR),SFR,10176098,9868367.99,9675343.05
2025,9,SEP,2025-09-12,Finland,State (FIR),CPF,136759,136249.11000000002,132211.91
2025,9,SEP,2025-09-12,Finland,State (FIR),FTFM,125121,124714.04000000001,120506.53
2025,9,SEP,2025-09-12,Finland,State (FIR),SFR,118573,118170.21,114061.16
2025,9,SEP,2025-09-12,France,State (FIR),CPF,5630926,5555885.88,5452552.98
2025,9,SEP,2025-09-12,France,State (FIR),FTFM,5661055,5487680.09,5359465.39
2025,9,SEP,2025-09-12,France,State (FIR),SFR,5535398,5372469.31,5248844.37
2025,9,SEP,2025-09-12,Georgia,State (FIR),CPF,272437,271342.79,256464.91
2025,9,SEP,2025-09-12,Georgia,State (FIR),FTFM,269761,268189.58,257842.62
2025,9,SEP,2025-09-12,Georgia,State (FIR),SFR,216454,215357.65,207790.39
2025,9,SEP,2025-09-12,Germany,State (FIR),CPF,3149418,3124096.84,3071656.28
2025,9,SEP,2025-09-12,Germany,State (FIR),FTFM,3186735,3114849.4,3041078.17
2025,9,SEP,2025-09-12,Germany,State (FIR),SFR,3127029,3061169.5,2990862.19
2025,9,SEP,2025-09-12,Greece,State (FIR),CPF,1816112,1804623.28,1775425.06
2025,9,SEP,2025-09-12,Greece,State (FIR),FTFM,1828130,1803839.63,1769109.73
2025,9,SEP,2025-09-12,Greece,State (FIR),SFR,1757878,1736346.44,1704917.25
2025,9,SEP,2025-09-12,Hungary,State (FIR),CPF,865521,864007.18,848589.86
2025,9,SEP,2025-09-12,Hungary,State (FIR),FTFM,871760,868635.25,849422.3200000001
2025,9,SEP,2025-09-12,Hungary,State (FIR),SFR,836740,833728.73,815776.6
2025,9,SEP,2025-09-12,Ireland,State (FIR),CPF,400446,399496.98,393381.2
2025,9,SEP,2025-09-12,Ireland,State (FIR),FTFM,341703,340379.76,333287.02
2025,9,SEP,2025-09-12,Ireland,State (FIR),SFR,270782,269856.08,263870.66000000003
2025,9,SEP,2025-09-12,Italy,State (FIR),CPF,2923525,2896145.51,2841580.85
2025,9,SEP,2025-09-12,Italy,State (FIR),FTFM,2935844,2886336.34,2819610.6
2025,9,SEP,2025-09-12,Italy,State (FIR),SFR,2902316,2854725.23,2790757.12
2025,9,SEP,2025-09-12,Latvia,State (FIR),CPF,119869,119415.40000000001,111362.01000000001
2025,9,SEP,2025-09-12,Latvia,State (FIR),FTFM,120612,119982.77,111581.04000000001
2025,9,SEP,2025-09-12,Latvia,State (FIR),SFR,114104,113500.24,105664.18000000001
2025,9,SEP,2025-09-12,Lithuania,State (FIR),CPF,99706,99400.93000000001,89533.49
2025,9,SEP,2025-09-12,Lithuania,State (FIR),FTFM,101496,101089.69,89733.29000000001
2025,9,SEP,2025-09-12,Lithuania,State (FIR),SFR,96017,95657.74,85169.52
2025,9,SEP,2025-09-12,Malta,State (FIR),CPF,176845,176680.15,174296.82
2025,9,SEP,2025-09-12,Malta,State (FIR),FTFM,179313,179045.22,176363.78
2025,9,SEP,2025-09-12,Malta,State (FIR),SFR,163721,163609.2,161653.02
2025,9,SEP,2025-09-12,Moldova,State (FIR),CPF,4526,4523.47,4035.13
2025,9,SEP,2025-09-12,Moldova,State (FIR),FTFM,2303,2288.02,1978.94
2025,9,SEP,2025-09-12,Moldova,State (FIR),SFR,2277,2263.6,1958
2025,9,SEP,2025-09-12,Morocco,State (FIR),CPF,789298,784582.16,775080.9
2025,9,SEP,2025-09-12,Morocco,State (FIR),FTFM,789497,779556.27,769155.18
2025,9,SEP,2025-09-12,Morocco,State (FIR),SFR,774624,765613.08,755464.04
2025,9,SEP,2025-09-12,NEFAB,FAB (FIR),CPF,847247,835808.17,819504.28
2025,9,SEP,2025-09-12,NEFAB,FAB (FIR),FTFM,850265,837162.56,817974.21
2025,9,SEP,2025-09-12,NEFAB,FAB (FIR),SFR,812237,799419.9,781642.1
2025,9,SEP,2025-09-12,Netherlands,State (FIR),CPF,524449,520250.21,508096.04000000004
2025,9,SEP,2025-09-12,Netherlands,State (FIR),FTFM,524234,516270.3,500237.43
2025,9,SEP,2025-09-12,Netherlands,State (FIR),SFR,510003,502795.13,487615.16000000003
2025,9,SEP,2025-09-12,North Macedonia,State (FIR),CPF,147754,147569.06,144847.49
2025,9,SEP,2025-09-12,North Macedonia,State (FIR),FTFM,149298,149136.78,145132.86000000002
2025,9,SEP,2025-09-12,North Macedonia,State (FIR),SFR,141927,141832.88,138283.06
2025,9,SEP,2025-09-12,Norway,State (FIR),CPF,485249,482157.35000000003,476146.43
2025,9,SEP,2025-09-12,Norway,State (FIR),FTFM,495906,490670.83,483197.89
2025,9,SEP,2025-09-12,Norway,State (FIR),SFR,476775,471645.44,464715.34
2025,9,SEP,2025-09-12,Poland,State (FIR),CPF,858686,855624.47,822330.78
2025,9,SEP,2025-09-12,Poland,State (FIR),FTFM,872386,859993.13,818684.16
2025,9,SEP,2025-09-12,Poland,State (FIR),SFR,836691,826020.3200000001,787983.8200000001
2025,9,SEP,2025-09-12,Portugal (Continental),State (FIR),CPF,853953,851206.1900000001,839595.71
2025,9,SEP,2025-09-12,Portugal (Continental),State (FIR),FTFM,847655,843294.5800000001,830270.01
2025,9,SEP,2025-09-12,Portugal (Continental),State (FIR),SFR,818059,814191.21,802144.81
2025,9,SEP,2025-09-12,Romania,State (FIR),CPF,1306292,1298482.4,1257899.1400000001
2025,9,SEP,2025-09-12,Romania,State (FIR),FTFM,1308921,1305789.05,1261909.72
2025,9,SEP,2025-09-12,Romania,State (FIR),SFR,1245458,1242558.21,1202084.5
2025,9,SEP,2025-09-12,SES Area (RP2),Area (FIR),CPF,31275400,30652577.31,30338240.6
2025,9,SEP,2025-09-12,SES Area (RP2),Area (FIR),FTFM,31374566,30410872.17,30024256.23
2025,9,SEP,2025-09-12,SES Area (RP2),Area (FIR),SFR,30539023,29637906.3,29267418.42
2025,9,SEP,2025-09-12,SES Area (RP3),Area (FIR),CPF,28840145,28318780.69,28011237.61
2025,9,SEP,2025-09-12,SES Area (RP3),Area (FIR),FTFM,28986990,28151692.84,27775143.92
2025,9,SEP,2025-09-12,SES Area (RP3),Area (FIR),SFR,28248895,27462082.24,27103898.34
2025,9,SEP,2025-09-12,SW FAB,FAB (FIR),CPF,4219051,4159941.88,4096289.21
2025,9,SEP,2025-09-12,SW FAB,FAB (FIR),FTFM,4231202,4136839.57,4063648.19
2025,9,SEP,2025-09-12,SW FAB,FAB (FIR),SFR,4136133,4045814.56,3974512.0700000003
2025,9,SEP,2025-09-12,Serbia and Montenegro,State (FIR),CPF,794393,792011.59,781144.56
2025,9,SEP,2025-09-12,Serbia and Montenegro,State (FIR),FTFM,791489,788945.03,775231.23
2025,9,SEP,2025-09-12,Serbia and Montenegro,State (FIR),SFR,774327,772283.18,759121.6
2025,9,SEP,2025-09-12,Slovakia,State (FIR),CPF,265042,264566.52,255730.09
2025,9,SEP,2025-09-12,Slovakia,State (FIR),FTFM,267637,266357.77,255233.64
2025,9,SEP,2025-09-12,Slovakia,State (FIR),SFR,257980,256559.01,246585.36000000002
2025,9,SEP,2025-09-12,Slovenia,State (FIR),CPF,205314,205166.68,202086.03
2025,9,SEP,2025-09-12,Slovenia,State (FIR),FTFM,205232,205097.57,201429.58000000002
2025,9,SEP,2025-09-12,Slovenia,State (FIR),SFR,200182,200094.54,196443.68
2025,9,SEP,2025-09-12,Spain,State (FIR),CPF,3364132,3317114.37,3255737.12
2025,9,SEP,2025-09-12,Spain,State (FIR),FTFM,3381694,3302853.12,3231531.73
2025,9,SEP,2025-09-12,Spain,State (FIR),SFR,3315607,3239858.87,3169915.58
2025,9,SEP,2025-09-12,Spain (Canarias),State (FIR),CPF,375302,373224.8,368398.96
2025,9,SEP,2025-09-12,Spain (Canarias),State (FIR),FTFM,375444,369399.27,362498.74
2025,9,SEP,2025-09-12,Spain (Canarias),State (FIR),SFR,343948,338366.24,331563.67
2025,9,SEP,2025-09-12,Spain (Continental),State (FIR),CPF,2988830,2943889.5700000003,2887338.16
2025,9,SEP,2025-09-12,Spain (Continental),State (FIR),FTFM,3006250,2933453.85,2869033
2025,9,SEP,2025-09-12,Spain (Continental),State (FIR),SFR,2971659,2901492.63,2838351.9
2025,9,SEP,2025-09-12,Sweden,State (FIR),CPF,602355,599870.46,590351.85
2025,9,SEP,2025-09-12,Sweden,State (FIR),FTFM,604010,598933.99,586532.84
2025,9,SEP,2025-09-12,Sweden,State (FIR),SFR,587595,582800.04,571304.4400000001
2025,9,SEP,2025-09-12,Switzerland,State (FIR),CPF,413743,409860.16000000003,396639.4
2025,9,SEP,2025-09-12,Switzerland,State (FIR),FTFM,435070,426774.22000000003,408722.22000000003
2025,9,SEP,2025-09-12,Switzerland,State (FIR),SFR,436124,428523.55,410927.14
2025,9,SEP,2025-09-12,Türkiye,State (FIR),CPF,3575019,3508831.5300000003,3427926.7
2025,9,SEP,2025-09-12,Türkiye,State (FIR),FTFM,3923973,3713638.5700000003,3610649.95
2025,9,SEP,2025-09-12,Türkiye,State (FIR),SFR,3749129,3558005.25,3463079.72
2025,9,SEP,2025-09-12,UK (Continental),State (FIR),CPF,2425931,2373109.47,2317849.58
2025,9,SEP,2025-09-12,UK (Continental),State (FIR),FTFM,2382194,2311122.68,2243784.53
2025,9,SEP,2025-09-12,UK (Continental),State (FIR),SFR,2277498,2214535.13,2151381.61
2025,9,SEP,2025-09-12,UK-Ireland FAB,FAB (FIR),CPF,2826396,2767119.13,2711260.43
2025,9,SEP,2025-09-12,UK-Ireland FAB,FAB (FIR),FTFM,2723292,2643737.73,2576536.1
2025,9,SEP,2025-09-12,UK-Ireland FAB,FAB (FIR),SFR,2548223,2478187.56,2415214.97
2025,9,SEP,2025-09-13,Albania,State (FIR),CPF,217960,217373.92,212379.5
2025,9,SEP,2025-09-13,Albania,State (FIR),FTFM,220837,219789.72,212709.51
2025,9,SEP,2025-09-13,Albania,State (FIR),SFR,215988,214983.91,208438.73
2025,9,SEP,2025-09-13,Armenia,State (FIR),CPF,52888,52546.99,50693.44
2025,9,SEP,2025-09-13,Armenia,State (FIR),FTFM,53596,53306.72,51059.4
2025,9,SEP,2025-09-13,Armenia,State (FIR),SFR,52566,52168.5,50499.03
2025,9,SEP,2025-09-13,Austria,State (FIR),CPF,1025624,1023317.66,1006279.2
2025,9,SEP,2025-09-13,Austria,State (FIR),FTFM,1032270,1028886.23,1005790.33
2025,9,SEP,2025-09-13,Austria,State (FIR),SFR,1002143,999066.65,977279.09
2025,9,SEP,2025-09-13,BLUE MED FAB,FAB (FIR),CPF,5509970,5461006.83,5368038.27
2025,9,SEP,2025-09-13,BLUE MED FAB,FAB (FIR),FTFM,5554280,5465921.9,5356081.54
2025,9,SEP,2025-09-13,BLUE MED FAB,FAB (FIR),SFR,5419860,5338712.17,5236478.84
2025,9,SEP,2025-09-13,Baltic FAB,FAB (FIR),CPF,990346,980517.5700000001,940169
2025,9,SEP,2025-09-13,Baltic FAB,FAB (FIR),FTFM,1000206,983245.61,933944.28
2025,9,SEP,2025-09-13,Baltic FAB,FAB (FIR),SFR,959435,944463.71,900527.29
2025,9,SEP,2025-09-13,Belgium,State (FIR),CPF,504825,500847.91000000003,485579.83
2025,9,SEP,2025-09-13,Belgium,State (FIR),FTFM,544265,537793.28,516408
2025,9,SEP,2025-09-13,Belgium,State (FIR),SFR,549837,543814.42,523141.02
2025,9,SEP,2025-09-13,Bosnia and Herzegovina,State (FIR),CPF,459085,458788.44,453882.78
2025,9,SEP,2025-09-13,Bosnia and Herzegovina,State (FIR),FTFM,468317,467728.2,461720.67
2025,9,SEP,2025-09-13,Bosnia and Herzegovina,State (FIR),SFR,460629,460184.55,454530.19
2025,9,SEP,2025-09-13,Bulgaria,State (FIR),CPF,1085926,1082566.64,1050964.49
2025,9,SEP,2025-09-13,Bulgaria,State (FIR),FTFM,1075962,1072809.58,1038259.07
2025,9,SEP,2025-09-13,Bulgaria,State (FIR),SFR,1030971,1028066.61,995631.09
2025,9,SEP,2025-09-13,Croatia,State (FIR),CPF,840498,839312.5800000001,829008.6900000001
2025,9,SEP,2025-09-13,Croatia,State (FIR),FTFM,840309,838741.81,826442.5700000001
2025,9,SEP,2025-09-13,Croatia,State (FIR),SFR,814228,813162.04,801782.6900000001
2025,9,SEP,2025-09-13,Cyprus,State (FIR),CPF,347506,344020.58,330039.77
2025,9,SEP,2025-09-13,Cyprus,State (FIR),FTFM,350940,343486.29,329954.02
2025,9,SEP,2025-09-13,Cyprus,State (FIR),SFR,334921,327890.33,315604.4
2025,9,SEP,2025-09-13,Czech Republic,State (FIR),CPF,526148,524407.8,513986.54000000004
2025,9,SEP,2025-09-13,Czech Republic,State (FIR),FTFM,531022,528338.35,514118.65
2025,9,SEP,2025-09-13,Czech Republic,State (FIR),SFR,514553,512100.9,498449.87
2025,9,SEP,2025-09-13,DANUBE FAB,FAB (FIR),CPF,2382756,2370814.01,2303993.8
2025,9,SEP,2025-09-13,DANUBE FAB,FAB (FIR),FTFM,2374726,2364620,2291890.11
2025,9,SEP,2025-09-13,DANUBE FAB,FAB (FIR),SFR,2272979,2263592.35,2195259.27
2025,9,SEP,2025-09-13,DK-SE FAB,FAB (FIR),CPF,814007,811277.72,798940.8300000001
2025,9,SEP,2025-09-13,DK-SE FAB,FAB (FIR),FTFM,821354,814887.86,797891.96
2025,9,SEP,2025-09-13,DK-SE FAB,FAB (FIR),SFR,793571,787443.47,772003.42
2025,9,SEP,2025-09-13,Denmark,State (FIR),CPF,279850,279267.22000000003,275721.02
2025,9,SEP,2025-09-13,Denmark,State (FIR),FTFM,284767,283683.72000000003,278059.11
2025,9,SEP,2025-09-13,Denmark,State (FIR),SFR,274771,273766.75,268702.53
2025,9,SEP,2025-09-13,EUROCONTROL Area (PRR),Area (FIR),CPF,38591087,37682770.95,37444857.33
2025,9,SEP,2025-09-13,EUROCONTROL Area (PRR),Area (FIR),FTFM,39008089,37631316.74,37330605.91
2025,9,SEP,2025-09-13,EUROCONTROL Area (PRR),Area (FIR),SFR,37928340,36651210.92,36358045.45
2025,9,SEP,2025-09-13,Estonia,State (FIR),CPF,119101,118656.69,112314.32
2025,9,SEP,2025-09-13,Estonia,State (FIR),FTFM,116544,116120.6,109541.31
2025,9,SEP,2025-09-13,Estonia,State (FIR),SFR,107711,107310.5,101376.77
2025,9,SEP,2025-09-13,FAB CE,FAB (FIR),CPF,4238395,4218555.22,4160316.03
2025,9,SEP,2025-09-13,FAB CE,FAB (FIR),FTFM,4264156,4235701.41,4161603.4
2025,9,SEP,2025-09-13,FAB CE,FAB (FIR),SFR,4134686,4108101.31,4039097.19
2025,9,SEP,2025-09-13,FAB CE (SES RP1),FAB (FIR),CPF,2934539,2920048.16,2873205.35
2025,9,SEP,2025-09-13,FAB CE (SES RP1),FAB (FIR),FTFM,2952758,2931392.02,2870764.45
2025,9,SEP,2025-09-13,FAB CE (SES RP1),FAB (FIR),SFR,2856875,2836576.55,2779904.79
2025,9,SEP,2025-09-13,FAB CE (SES RP2),FAB (FIR),CPF,3775721,3757805.4699999997,3702886.52
2025,9,SEP,2025-09-13,FAB CE (SES RP2),FAB (FIR),FTFM,3792947,3767071.69,3697061.3200000003
2025,9,SEP,2025-09-13,FAB CE (SES RP2),FAB (FIR),SFR,3671612,3647289.05,3582161.41
2025,9,SEP,2025-09-13,FABEC,FAB (FIR),CPF,9951950,9794429.22,9642211.52
2025,9,SEP,2025-09-13,FABEC,FAB (FIR),FTFM,10057965,9760429.19,9573835.48
2025,9,SEP,2025-09-13,FABEC,FAB (FIR),SFR,9839517,9563842.04,9385493.51
2025,9,SEP,2025-09-13,Finland,State (FIR),CPF,109899,109572.15000000001,104766.74
2025,9,SEP,2025-09-13,Finland,State (FIR),FTFM,108138,107733.08,102778.56
2025,9,SEP,2025-09-13,Finland,State (FIR),SFR,100387,99992.08,95087.56
2025,9,SEP,2025-09-13,France,State (FIR),CPF,5579045,5492842.28,5391973.32
2025,9,SEP,2025-09-13,France,State (FIR),FTFM,5592201,5428120.03,5307738.2
2025,9,SEP,2025-09-13,France,State (FIR),SFR,5445891,5293096.73,5177796.32
2025,9,SEP,2025-09-13,Georgia,State (FIR),CPF,297591,296591.64,281665.51
2025,9,SEP,2025-09-13,Georgia,State (FIR),FTFM,293366,291689.21,279934.02
2025,9,SEP,2025-09-13,Georgia,State (FIR),SFR,286872,285446.7,274380.91000000003
2025,9,SEP,2025-09-13,Germany,State (FIR),CPF,2954623,2932701.34,2883709.89
2025,9,SEP,2025-09-13,Germany,State (FIR),FTFM,3000757,2940853.1,2874475.5
2025,9,SEP,2025-09-13,Germany,State (FIR),SFR,2937408,2883526.0300000003,2820603.89
2025,9,SEP,2025-09-13,Greece,State (FIR),CPF,1921119,1910697.85,1879710.01
2025,9,SEP,2025-09-13,Greece,State (FIR),FTFM,1940111,1915303.42,1877954.8
2025,9,SEP,2025-09-13,Greece,State (FIR),SFR,1866860,1844604.88,1810930.38
2025,9,SEP,2025-09-13,Hungary,State (FIR),CPF,879774,878399.02,863025.0700000001
2025,9,SEP,2025-09-13,Hungary,State (FIR),FTFM,884956,881742.51,862902.14
2025,9,SEP,2025-09-13,Hungary,State (FIR),SFR,847256,844208.5800000001,826446.91
2025,9,SEP,2025-09-13,Ireland,State (FIR),CPF,321585,320833.68,314854.02
2025,9,SEP,2025-09-13,Ireland,State (FIR),FTFM,303878,302163.22000000003,294742.62
2025,9,SEP,2025-09-13,Ireland,State (FIR),SFR,245372,244071.27000000002,237894.05000000002
2025,9,SEP,2025-09-13,Italy,State (FIR),CPF,3037852,3013049.65,2958342.5700000003
2025,9,SEP,2025-09-13,Italy,State (FIR),FTFM,3058656,3014505.36,2947400.45
2025,9,SEP,2025-09-13,Italy,State (FIR),SFR,3029464,2987159.3200000003,2924093.43
2025,9,SEP,2025-09-13,Latvia,State (FIR),CPF,124227,123803.54000000001,114692.90000000001
2025,9,SEP,2025-09-13,Latvia,State (FIR),FTFM,123366,122758.55,113726.76000000001
2025,9,SEP,2025-09-13,Latvia,State (FIR),SFR,116533,115935.7,107910.53
2025,9,SEP,2025-09-13,Lithuania,State (FIR),CPF,105599,105407.86,94546.65000000001
2025,9,SEP,2025-09-13,Lithuania,State (FIR),FTFM,106912,106607.84,94280.95
2025,9,SEP,2025-09-13,Lithuania,State (FIR),SFR,100314,100008.56,89132.07
2025,9,SEP,2025-09-13,Malta,State (FIR),CPF,198198,197957.05000000002,194655.73
2025,9,SEP,2025-09-13,Malta,State (FIR),FTFM,199948,199668.33000000002,196130.12
2025,9,SEP,2025-09-13,Malta,State (FIR),SFR,176786,176699.92,174132.53
2025,9,SEP,2025-09-13,Moldova,State (FIR),CPF,4814,4808.89,4283.45
2025,9,SEP,2025-09-13,Moldova,State (FIR),FTFM,2533,2514.51,2143.57
2025,9,SEP,2025-09-13,Moldova,State (FIR),SFR,2499,2481.26,2127.36
2025,9,SEP,2025-09-13,Morocco,State (FIR),CPF,886149,882511.22,873129.78
2025,9,SEP,2025-09-13,Morocco,State (FIR),FTFM,887782,879152.75,868775.06
2025,9,SEP,2025-09-13,Morocco,State (FIR),SFR,863979,856493.8,846230.4400000001
2025,9,SEP,2025-09-13,NEFAB,FAB (FIR),CPF,712186,700264.29,684183.39
2025,9,SEP,2025-09-13,NEFAB,FAB (FIR),FTFM,714333,701851.08,683690.41
2025,9,SEP,2025-09-13,NEFAB,FAB (FIR),SFR,678109,665998.0700000001,649680.24
2025,9,SEP,2025-09-13,Netherlands,State (FIR),CPF,518006,512881.86,498992.84
2025,9,SEP,2025-09-13,Netherlands,State (FIR),FTFM,513348,505942.11,490127.25
2025,9,SEP,2025-09-13,Netherlands,State (FIR),SFR,491324,484878.46,470033.48
2025,9,SEP,2025-09-13,North Macedonia,State (FIR),CPF,154196,153983.21,151340.68
2025,9,SEP,2025-09-13,North Macedonia,State (FIR),FTFM,156178,155974.6,152156.11000000002
2025,9,SEP,2025-09-13,North Macedonia,State (FIR),SFR,149846,149739.73,146212.12
2025,9,SEP,2025-09-13,Norway,State (FIR),CPF,358397,356614.55,351823.53
2025,9,SEP,2025-09-13,Norway,State (FIR),FTFM,366309,363386.64,357637.81
2025,9,SEP,2025-09-13,Norway,State (FIR),SFR,349747,346992.63,341577.73
2025,9,SEP,2025-09-13,Poland,State (FIR),CPF,883502,878841.43,844517.66
2025,9,SEP,2025-09-13,Poland,State (FIR),FTFM,893991,882260.35,840316.23
2025,9,SEP,2025-09-13,Poland,State (FIR),SFR,858170,848135.98,810679.41
2025,9,SEP,2025-09-13,Portugal (Continental),State (FIR),CPF,1022879,1019630.12,1006513.7
2025,9,SEP,2025-09-13,Portugal (Continental),State (FIR),FTFM,1017939,1012497.24,997764.4400000001
2025,9,SEP,2025-09-13,Portugal (Continental),State (FIR),SFR,975511,971237.06,958086.09
2025,9,SEP,2025-09-13,Romania,State (FIR),CPF,1295513,1291481.76,1251740.58
2025,9,SEP,2025-09-13,Romania,State (FIR),FTFM,1295340,1292711.59,1250593.79
2025,9,SEP,2025-09-13,Romania,State (FIR),SFR,1235373,1232938.5,1193593.77
2025,9,SEP,2025-09-13,SES Area (RP2),Area (FIR),CPF,31312823,30688401.66,30379046.68
2025,9,SEP,2025-09-13,SES Area (RP2),Area (FIR),FTFM,31458612,30546113.56,30175088
2025,9,SEP,2025-09-13,SES Area (RP2),Area (FIR),SFR,30561006,29715766.64,29361586.93
2025,9,SEP,2025-09-13,SES Area (RP3),Area (FIR),CPF,29023032,28493127.47,28187272.46
2025,9,SEP,2025-09-13,SES Area (RP3),Area (FIR),FTFM,29211986,28410391.02,28045086.13
2025,9,SEP,2025-09-13,SES Area (RP3),Area (FIR),SFR,28417173,27670700.01,27323908.91
2025,9,SEP,2025-09-13,SW FAB,FAB (FIR),CPF,4548022,4483199.81,4416463.76
2025,9,SEP,2025-09-13,SW FAB,FAB (FIR),FTFM,4563746,4465644.25,4389269.43
2025,9,SEP,2025-09-13,SW FAB,FAB (FIR),SFR,4435809,4344366.9,4270748.47
2025,9,SEP,2025-09-13,Serbia and Montenegro,State (FIR),CPF,876560,874386.63,863307.13
2025,9,SEP,2025-09-13,Serbia and Montenegro,State (FIR),FTFM,875892,873648.16,860079.42
2025,9,SEP,2025-09-13,Serbia and Montenegro,State (FIR),SFR,856371,854465.8,841373.7000000001
2025,9,SEP,2025-09-13,Slovakia,State (FIR),CPF,276167,275452.71,266495.63
2025,9,SEP,2025-09-13,Slovakia,State (FIR),FTFM,277449,276377.57,264977.96
2025,9,SEP,2025-09-13,Slovakia,State (FIR),SFR,266679,265476.64,255439.49000000002
2025,9,SEP,2025-09-13,Slovenia,State (FIR),CPF,220072,219884.04,216723.34
2025,9,SEP,2025-09-13,Slovenia,State (FIR),FTFM,223175,223029.84,219251.85
2025,9,SEP,2025-09-13,Slovenia,State (FIR),SFR,220407,220310.74,216652.04
2025,9,SEP,2025-09-13,Spain,State (FIR),CPF,3521947,3471586.47,3406849.94
2025,9,SEP,2025-09-13,Spain,State (FIR),FTFM,3545057,3465986.14,3390858.96
2025,9,SEP,2025-09-13,Spain,State (FIR),SFR,3458394,3383645.15,3310847.58
2025,9,SEP,2025-09-13,Spain (Canarias),State (FIR),CPF,384600,382350.37,376412.68
2025,9,SEP,2025-09-13,Spain (Canarias),State (FIR),FTFM,379872,373261.51,364430.97000000003
2025,9,SEP,2025-09-13,Spain (Canarias),State (FIR),SFR,347389,341360.92,332621.18
2025,9,SEP,2025-09-13,Spain (Continental),State (FIR),CPF,3137347,3089236.1,3030437.26
2025,9,SEP,2025-09-13,Spain (Continental),State (FIR),FTFM,3165185,3092724.63,3026427.99
2025,9,SEP,2025-09-13,Spain (Continental),State (FIR),SFR,3111005,3042284.23,2978226.4
2025,9,SEP,2025-09-13,Sweden,State (FIR),CPF,534024,532107.2,523089.11
2025,9,SEP,2025-09-13,Sweden,State (FIR),FTFM,536407,531390.66,519653.35000000003
2025,9,SEP,2025-09-13,Sweden,State (FIR),SFR,518620,513828.36,503121.38
2025,9,SEP,2025-09-13,Switzerland,State (FIR),CPF,397422,395364.46,383948.89
2025,9,SEP,2025-09-13,Switzerland,State (FIR),FTFM,413459,406896.62,391002.53
2025,9,SEP,2025-09-13,Switzerland,State (FIR),SFR,412629,406844.27,391604.60000000003
2025,9,SEP,2025-09-13,Türkiye,State (FIR),CPF,3583412,3524336.63,3445839.85
2025,9,SEP,2025-09-13,Türkiye,State (FIR),FTFM,3926195,3714997.93,3613758.41
2025,9,SEP,2025-09-13,Türkiye,State (FIR),SFR,3717836,3524608.79,3431471.26
2025,9,SEP,2025-09-13,UK (Continental),State (FIR),CPF,2290533,2244371.21,2192878.13
2025,9,SEP,2025-09-13,UK (Continental),State (FIR),FTFM,2246409,2191139.28,2130567.46
2025,9,SEP,2025-09-13,UK (Continental),State (FIR),SFR,2126915,2079054.74,2022101.98
2025,9,SEP,2025-09-13,UK-Ireland FAB,FAB (FIR),CPF,2613948,2562050.48,2509293.81
2025,9,SEP,2025-09-13,UK-Ireland FAB,FAB (FIR),FTFM,2553600,2489368.35,2428031.01
2025,9,SEP,2025-09-13,UK-Ireland FAB,FAB (FIR),SFR,2375090,2320034.86,2262360.06
2025,9,SEP,2025-09-14,Albania,State (FIR),CPF,224578,223893.75,217609.63
2025,9,SEP,2025-09-14,Albania,State (FIR),FTFM,224384,223505.19,215341.58000000002
2025,9,SEP,2025-09-14,Albania,State (FIR),SFR,220326,219577.25,212691.58000000002
2025,9,SEP,2025-09-14,Armenia,State (FIR),CPF,50612,50337.5,48391.12
2025,9,SEP,2025-09-14,Armenia,State (FIR),FTFM,50037,49815.16,47788.04
2025,9,SEP,2025-09-14,Armenia,State (FIR),SFR,46586,46229.01,44654.49
2025,9,SEP,2025-09-14,Austria,State (FIR),CPF,972920,970363.4400000001,951933.67
2025,9,SEP,2025-09-14,Austria,State (FIR),FTFM,977402,973734.88,949689.6
2025,9,SEP,2025-09-14,Austria,State (FIR),SFR,945981,942711.66,919846.73
2025,9,SEP,2025-09-14,BLUE MED FAB,FAB (FIR),CPF,5832107,5777996.43,5677693.86
2025,9,SEP,2025-09-14,BLUE MED FAB,FAB (FIR),FTFM,5855445,5758957.04,5640013.93
2025,9,SEP,2025-09-14,BLUE MED FAB,FAB (FIR),SFR,5685954,5597598.79,5487614.92
2025,9,SEP,2025-09-14,Baltic FAB,FAB (FIR),CPF,972790,964791.5,922194.87
2025,9,SEP,2025-09-14,Baltic FAB,FAB (FIR),FTFM,987334,970958.37,919097.3300000001
2025,9,SEP,2025-09-14,Baltic FAB,FAB (FIR),SFR,938549,924211.35,877786.46
2025,9,SEP,2025-09-14,Belgium,State (FIR),CPF,531869,529589.86,515675.83
2025,9,SEP,2025-09-14,Belgium,State (FIR),FTFM,571062,563700.41,541873.15
2025,9,SEP,2025-09-14,Belgium,State (FIR),SFR,559067,552347.52,531784.21
